ID,original_address,street,city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
3823,"2800 BLOCK  AVE E","2800 AVE E","Fort Worth",TX,32.771419,-97.291484,1,place,,,"Fort Worth",TX,"Tarrant County",76101,US
3824,"2800 BLOCK  AVE G","2800 AVE G","Fort Worth",TX,32.771419,-97.291484,1,place,,,"Fort Worth",TX,"Tarrant County",76101,US
3825,"2800 BLOCK  AVE I","2800 AVE I","Fort Worth",TX,32.771419,-97.291484,1,place,,,"Fort Worth",TX,"Tarrant County",76101,US
3826,"2800 BLOCK  AVE J","2800 AVE J","Fort Worth",TX,32.771419,-97.291484,1,place,,,"Fort Worth",TX,"Tarrant County",76101,US
3827,"2800 BLOCK  AVE K","2800 AVE K","Fort Worth",TX,32.771419,-97.291484,1,place,,,"Fort Worth",TX,"Tarrant County",76101,US
3828,"2800 BLOCK  AVE L","2800 AVE L","Fort Worth",TX,32.771419,-97.291484,1,place,,,"Fort Worth",TX,"Tarrant County",76101,US
3829,"2800 BLOCK  AZLE AVE","2800 AZLE AVE","Fort Worth",TX,32.798633,-97.379198,1,range_interpolation,2800,"Azle Ave","Fort Worth",TX,"Tarrant County",76106,US
3830,"2800 BLOCK  BALLINGTON DR","2800 BALLINGTON DR","Fort Worth",TX,32.733645,-97.452387,1,range_interpolation,2800,"Ballington Dr","Fort Worth",TX,"Tarrant County",76116,US
3831,"2800 BLOCK  BEATY CT","2800 BEATY CT","Fort Worth",TX,32.739418,-97.213526,1,range_interpolation,2800,"Beaty Ct","Fort Worth",TX,"Tarrant County",76112,US
3832,"2800 BLOCK  BERRYHILL DR","2800 BERRYHILL DR","Fort Worth",TX,32.717573,-97.29074,1,range_interpolation,2800,"Berryhill Dr","Fort Worth",TX,"Tarrant County",76105,US
3833,"2800 BLOCK  BIDEKER AVE","2800 BIDEKER AVE","Fort Worth",TX,32.718885,-97.285031,1,range_interpolation,2800,"Bideker Ave","Fort Worth",TX,"Tarrant County",76105,US
3834,"2800 BLOCK  BINYON ST","2800 BINYON ST","Fort Worth",TX,32.678519,-97.35749,1,range_interpolation,2800,"Binyon St","Fort Worth",TX,"Tarrant County",76133,US
3835,"2800 BLOCK  BIRCH PARK DR","2800 BIRCH PARK DR","Fort Worth",TX,32.800983,-97.227279,1,range_interpolation,2800,"Birch Park Dr","Fort Worth",TX,"Tarrant County",76118,US
3836,"2800 BLOCK  BIRD ST","2800 BIRD ST","Fort Worth",TX,32.776882,-97.306035,1,range_interpolation,2800,"Bird St","Fort Worth",TX,"Tarrant County",76111,US
3837,"2800 BLOCK  BLEDSOE ST","2800 BLEDSOE ST","Fort Worth",TX,32.748145,-97.356485,1,range_interpolation,2800,"Bledsoe St","Fort Worth",TX,"Tarrant County",76107,US
3838,"2800 BLOCK  BOMAR AVE","2800 BOMAR AVE","Fort Worth",TX,32.745575,-97.285677,1,range_interpolation,2800,"Bomar Ave","Fort Worth",TX,"Tarrant County",76103,US
3839,"2800 BLOCK  BONNIE BRAE AVE","2800 BONNIE BRAE AVE","Fort Worth",TX,32.796114,-97.299689,1,range_interpolation,2800,"Bonnie Brae Ave","Fort Worth",TX,"Tarrant County",76111,US
3840,"2800 BLOCK  BRASWELL DR","2800 BRASWELL DR","Fort Worth",TX,32.795042,-97.319248,1,range_interpolation,2800,"Braswell Dr","Fort Worth",TX,"Tarrant County",76111,US
3841,"2800 BLOCK  BRIERY ST","2800 BRIERY ST","Fort Worth",TX,32.717817,-97.233587,1,range_interpolation,2800,"Briery St","Fort Worth",TX,"Tarrant County",76119,US
3842,"2800 BLOCK  BROADMOOR DR","2800 BROADMOOR DR","Fort Worth",TX,32.732671,-97.453679,1,range_interpolation,2800,"Broadmoor Dr","Fort Worth",TX,"Tarrant County",76116,US
3843,"2800 BLOCK  BRYAN AVE","2800 BRYAN AVE","Fort Worth",TX,32.711154,-97.325267,1,range_interpolation,2800,"Bryan Ave","Fort Worth",TX,"Tarrant County",76110,US
3844,"2800 BLOCK  BULL SHOALS DR","2800 BULL SHOALS DR","Fort Worth",TX,32.854181,-97.317712,1,range_interpolation,2800,"Bull Shoals Dr","Fort Worth",TX,"Tarrant County",76131,US
3845,"2800 BLOCK  BURTON AVE","2800 BURTON AVE","Fort Worth",TX,32.714135,-97.285496,1,range_interpolation,2800,"Burton Ave","Fort Worth",TX,"Tarrant County",76105,US
3846,"2800 BLOCK  CANBERRA CT","2800 CANBERRA CT","Fort Worth",TX,32.717537,-97.291597,1,range_interpolation,2800,"Canberra Ct","Fort Worth",TX,"Tarrant County",76105,US
3847,"2800 BLOCK  CANTON DR","2800 CANTON DR","Fort Worth",TX,32.739701,-97.229296,1,range_interpolation,2800,"Canton Dr","Fort Worth",TX,"Tarrant County",76112,US
3848,"2800 BLOCK  CAROLINA DR","2800 CAROLINA DR","Fort Worth",TX,32.618117,-97.363311,1,range_interpolation,2800,"Carolina Dr","Fort Worth",TX,"Tarrant County",76123,US
3849,"2800 BLOCK  CARTEN ST","2800 CARTEN ST","Fort Worth",TX,32.739297,-97.200459,1,range_interpolation,2800,"Carten St","Fort Worth",TX,"Tarrant County",76112,US
3850,"2800 BLOCK  CARTER AVE","2800 CARTER AVE","Fort Worth",TX,32.746558,-97.285682,1,range_interpolation,2800,"Carter Ave","Fort Worth",TX,"Tarrant County",76103,US
3851,"2800 BLOCK  CASS ST","2800 CASS ST","Fort Worth",TX,32.717786,-97.230532,1,range_interpolation,2800,"Cass St","Fort Worth",TX,"Tarrant County",76119,US
3852,"2800 BLOCK  CENTRE CT","2800 CENTRE CT","Fort Worth",TX,32.734666,-97.471217,1,range_interpolation,2800,"Centre Ct","Fort Worth",TX,"Tarrant County",76116,US
3853,"2800 BLOCK  CHENAULT ST","2800 CHENAULT ST","Fort Worth",TX,32.764125,-97.306419,1,range_interpolation,2800,"Chenault St","Fort Worth",TX,"Tarrant County",76111,US
3854,"2800 BLOCK  CHERRY LN","2800 CHERRY LN","Fort Worth",TX,32.733845,-97.450713,1,range_interpolation,2800,"Cherry Ln","Fort Worth",TX,"Tarrant County",76116,US
3855,"2800 BLOCK  CHESTNUT AVE","2800 CHESTNUT AVE","Fort Worth",TX,32.79487,-97.363658,1,range_interpolation,2800,"Chestnut Ave","Fort Worth",TX,"Tarrant County",76106,US
3856,"2800 BLOCK  CLARY AVE","2800 CLARY AVE","Fort Worth",TX,32.779865,-97.304961,1,range_interpolation,2800,"Clary Ave","Fort Worth",TX,"Tarrant County",76111,US
3857,"2800 BLOCK  CLEBURNE RD","2800 CLEBURNE RD","Fort Worth",TX,32.71074,-97.3439,1,range_interpolation,2800,"Cleburne Rd","Fort Worth",TX,"Tarrant County",76110,US
3858,"2800 BLOCK  CLINTON AVE","2800 CLINTON AVE","Fort Worth",TX,32.790073,-97.352829,0.8,street_center,,"Clinton Ave","Fort Worth",TX,"Tarrant County",76164,US
3859,"2800 BLOCK  CLOVER LN","2800 CLOVER LN","Fort Worth",TX,32.735494,-97.378575,0.8,street_center,,"Clover Ln","Fort Worth",TX,"Tarrant County",76107,US
3860,"2800 BLOCK  CLOVERMEADOW DR","2800 CLOVERMEADOW DR","Fort Worth",TX,32.632302,-97.367611,1,range_interpolation,2800,"Clovermeadow Dr","Fort Worth",TX,"Tarrant County",76123,US
3861,"2800 BLOCK  COLUMBUS AVE","2800 COLUMBUS AVE","Fort Worth",TX,32.795064,-97.364815,1,range_interpolation,2800,"Columbus Ave","Fort Worth",TX,"Tarrant County",76106,US
3862,"2800 BLOCK  CONCHO TRL","2800 CONCHO TRL","Fort Worth",TX,32.797717,-97.181195,1,range_interpolation,2800,"Concho Trl","Fort Worth",TX,"Tarrant County",76118,US
3863,"2800 BLOCK  CORDONE ST","2800 CORDONE ST","Fort Worth",TX,32.674667,-97.357478,1,range_interpolation,2800,"Cordone St","Fort Worth",TX,"Tarrant County",76133,US
3864,"2800 BLOCK  COUNTRY CREEK LN","2800 COUNTRY CREEK LN","Fort Worth",TX,32.628893,-97.363971,1,range_interpolation,2800,"Country Creek Ln","Fort Worth",TX,"Tarrant County",76123,US
3865,"2800 BLOCK  COYOTE RIDGE DR","2800 COYOTE RIDGE DR","Fort Worth",TX,32.946583,-97.299659,1,range_interpolation,2800,"Coyote Ridge Dr",Keller,TX,"Tarrant County",76244,US
3866,"2800 BLOCK  CRAVENS RD","2800 CRAVENS RD","Fort Worth",TX,32.739496,-97.225718,1,range_interpolation,2800,"Cravens Rd","Fort Worth",TX,"Tarrant County",76112,US
3867,"2800 BLOCK  CREEKWOOD LN","2800 CREEKWOOD LN","Fort Worth",TX,32.63007,-97.367346,1,range_interpolation,2800,"Creekwood Ln","Fort Worth",TX,"Tarrant County",76123,US
3868,"2800 BLOCK  CRENSHAW AVE","2800 CRENSHAW AVE","Fort Worth",TX,32.717938,-97.28482,1,range_interpolation,2800,"Crenshaw Ave","Fort Worth",TX,"Tarrant County",76105,US
3869,"2800 BLOCK  CRESTON AVE","2800 CRESTON AVE","Fort Worth",TX,32.676477,-97.357461,1,range_interpolation,2800,"Creston Ave","Fort Worth",TX,"Tarrant County",76133,US
3870,"2800 BLOCK  CROCKETT ST","2800 CROCKETT ST","Fort Worth",TX,32.749986,-97.356481,1,range_interpolation,2800,"Crockett St","Fort Worth",TX,"Tarrant County",76107,US
3871,"2800 BLOCK  DAISY LN","2800 DAISY LN","Fort Worth",TX,32.786152,-97.305402,1,range_interpolation,2800,"Daisy Ln","Fort Worth",TX,"Tarrant County",76111,US
3872,"2800 BLOCK  DECATUR AVE","2800 DECATUR AVE","Fort Worth",TX,32.795014,-97.336979,1,range_interpolation,2800,"Decatur Ave","Fort Worth",TX,"Tarrant County",76106,US
3873,"2800 BLOCK  DEEN RD","2800 DEEN RD","Fort Worth",TX,32.795016,-97.325843,1,range_interpolation,2800,"Deen Rd","Fort Worth",TX,"Tarrant County",76106,US
3874,"2800 BLOCK  DELL ST","2800 DELL ST","Fort Worth",TX,32.77564,-97.306153,1,range_interpolation,2800,"Dell St","Fort Worth",TX,"Tarrant County",76111,US
3875,"2800 BLOCK  EAST LOOP 820","2800 EAST LOOP","Fort Worth",TX,32.6785,-97.330511,0.33,place,,,"Fort Worth",TX,"Tarrant County",76115,US
3876,"2800 BLOCK  EAST LOOP 820 FWY","2800 EAST LOOP 820 FREEWAY","Fort Worth",TX,32.739496,-97.225718,1,range_interpolation,2800,"E Loop 820","Fort Worth",TX,"Tarrant County",76112,US
3877,"2800 BLOCK  EAST LOOP 820 NORTH FWY","2800 EAST LOOP 820 NORTH FREEWAY","Fort Worth",TX,32.739496,-97.225718,0.9,range_interpolation,2800,"Cravens Rd","Fort Worth",TX,"Tarrant County",76112,US
3878,"2800 BLOCK  EAST LOOP 820 SOUTH","2800 EAST LOOP 820 SOUTH","Fort Worth",TX,32.739496,-97.225718,1,range_interpolation,2800,"E Loop 820 S","Fort Worth",TX,"Tarrant County",76112,US
3879,"2800 BLOCK  EAST LOOP 820 SOUTH FWY","2800 EAST LOOP 820 SOUTH FREEWAY","Fort Worth",TX,32.739496,-97.225718,1,range_interpolation,2800,"E Loop 820 S","Fort Worth",TX,"Tarrant County",76112,US
3880,"2800 BLOCK  EAST LOOP 820 SR NB","2800 EAST LOOP 820 SERVICE ROAD","Fort Worth",TX,32.739496,-97.225718,1,range_interpolation,2800,"E Loop 820","Fort Worth",TX,"Tarrant County",76112,US
3881,"2800 BLOCK  EAST LOOP 820 SR SB","2800 EAST LOOP 820 SERVICE ROAD","Fort Worth",TX,32.739496,-97.225718,1,range_interpolation,2800,"E Loop 820","Fort Worth",TX,"Tarrant County",76112,US
3882,"2800 BLOCK  EDDIE PL","2800 EDDIE PL","Fort Worth",TX,32.647352,-97.282809,1,range_interpolation,2800,"Eddie Pl","Fort Worth",TX,"Tarrant County",76140,US
3883,"2800 BLOCK  ELINOR ST","2800 ELINOR ST","Fort Worth",TX,32.794969,-97.292227,1,range_interpolation,2800,"Elinor St","Fort Worth",TX,"Tarrant County",76111,US
3884,"2800 BLOCK  ELSINOR DR","2800 ELSINOR DR","Fort Worth",TX,32.73378,-97.47255,1,range_interpolation,2800,"Elsinor Dr","Fort Worth",TX,"Tarrant County",76116,US
3885,"2800 BLOCK  FINLEY ST","2800 FINLEY ST","Fort Worth",TX,32.757153,-97.306282,1,range_interpolation,2800,"Finley St","Fort Worth",TX,"Tarrant County",76111,US
3886,"2800 BLOCK  FITZHUGH AVE","2800 FITZHUGH AVE","Fort Worth",TX,32.716984,-97.284401,1,range_interpolation,2800,"Fitzhugh Ave","Fort Worth",TX,"Tarrant County",76105,US
3887,"2800 BLOCK  FOREST AVE","2800 FOREST AVE","Fort Worth",TX,32.73902,-97.219107,1,range_interpolation,2800,"Forest Ave","Fort Worth",TX,"Tarrant County",76112,US
3888,"2800 BLOCK  FRAZIER AVE","2800 FRAZIER AVE","Fort Worth",TX,32.711083,-97.350094,1,range_interpolation,2800,"Frazier Ave","Fort Worth",TX,"Tarrant County",76110,US
3889,"2800 BLOCK  GALVEZ AVE","2800 GALVEZ AVE","Fort Worth",TX,32.762121,-97.306433,1,range_interpolation,2800,"Galvez Ave","Fort Worth",TX,"Tarrant County",76111,US
3890,"2800 BLOCK  GARDENIA DR","2800 GARDENIA DR","Fort Worth",TX,32.692743,-97.289431,1,range_interpolation,2800,"Gardenia Dr","Fort Worth",TX,"Tarrant County",76119,US
3891,"2800 BLOCK  GIPSON","2800 GIPSON","Fort Worth",TX,32.755456,-97.306255,1,range_interpolation,2800,Gipson,"Fort Worth",TX,"Tarrant County",76111,US
3892,"2800 BLOCK  GRAY ROCK DR","2800 GRAY ROCK DR","Fort Worth",TX,32.848192,-97.31819,1,range_interpolation,2800,"Gray Rock Dr","Fort Worth",TX,"Tarrant County",76131,US
3893,"2800 BLOCK  GREEN RIDGE","2800 GREEN RIDGE","Fort Worth",TX,32.639198,-97.361674,1,range_interpolation,2800,"Green Rdg","Fort Worth",TX,"Tarrant County",76133,US
3894,"2800 BLOCK  HALBERT ST","2800 HALBERT ST","Fort Worth",TX,32.739429,-97.214821,1,range_interpolation,2800,"Halbert St","Fort Worth",TX,"Tarrant County",76112,US
3895,"2800 BLOCK  HALE AVE","2800 HALE AVE","Fort Worth",TX,32.794986,-97.329081,1,range_interpolation,2800,"Hale Ave","Fort Worth",TX,"Tarrant County",76106,US
3896,"2800 BLOCK  HANDLEY DR","2800 HANDLEY DR","Fort Worth",TX,32.73946,-97.216231,1,range_interpolation,2800,"Handley Dr","Fort Worth",TX,"Tarrant County",76112,US
3897,"2800 BLOCK  HARLANWOOD DR","2800 HARLANWOOD DR","Fort Worth",TX,32.711468,-97.374395,1,range_interpolation,2800,"Harlanwood Dr","Fort Worth",TX,"Tarrant County",76109,US
3898,"2800 BLOCK  HAYNIE ST","2800 HAYNIE ST","Fort Worth",TX,32.739383,-97.221162,1,range_interpolation,2800,"Haynie St","Fort Worth",TX,"Tarrant County",76112,US
3899,"2800 BLOCK  HEMPHILL ST","2800 HEMPHILL ST","Fort Worth",TX,32.711204,-97.331609,1,range_interpolation,2800,"Hemphill St","Fort Worth",TX,"Tarrant County",76110,US
3900,"2800 BLOCK  HITSON LN","2800 HITSON LN","Fort Worth",TX,32.738266,-97.194477,1,range_interpolation,2800,"Hitson Ln","Fort Worth",TX,"Tarrant County",76112,US
3901,"2800 BLOCK  HOLLIS ST","2800 HOLLIS ST","Fort Worth",TX,32.791457,-97.306344,1,range_interpolation,2800,"Hollis St","Fort Worth",TX,"Tarrant County",76111,US
3902,"2800 BLOCK  HONEYSUCKLE AVE","2800 HONEYSUCKLE AVE","Fort Worth",TX,32.783534,-97.305363,1,range_interpolation,2800,"Honeysuckle Ave","Fort Worth",TX,"Tarrant County",76111,US
3903,"2800 BLOCK  HORNE ST","2800 HORNE ST","Fort Worth",TX,32.732939,-97.407907,1,range_interpolation,2800,"Horne St","Fort Worth",TX,"Tarrant County",76107,US
3904,"2800 BLOCK  HULEN ST","2800 HULEN ST","Fort Worth",TX,32.732466,-97.387791,1,range_interpolation,2800,"Hulen St","Fort Worth",TX,"Tarrant County",76107,US
3905,"2800 BLOCK  HUNTER ST","2800 HUNTER ST","Fort Worth",TX,32.739415,-97.212989,1,range_interpolation,2800,"Hunter St","Fort Worth",TX,"Tarrant County",76112,US
3906,"2800 BLOCK  HUTCHINSON ST","2800 HUTCHINSON ST","Fort Worth",TX,32.795028,-97.330185,1,range_interpolation,2800,"Hutchinson St","Fort Worth",TX,"Tarrant County",76106,US
3907,"2800 BLOCK  JACKSBORO HWY","2800 JACKSBORO HWY","Fort Worth",TX,32.78929,-97.387468,1,range_interpolation,2800,"Jacksboro Hwy","Fort Worth",TX,"Tarrant County",76114,US
3908,"2800 BLOCK  JEFF ST","2800 JEFF ST","Fort Worth",TX,32.777636,-97.306001,1,range_interpolation,2800,"Jeff St","Fort Worth",TX,"Tarrant County",76111,US
3909,"2800 BLOCK  KELLER HICKS RD","2800 KELLER HICKS RD","Fort Worth",TX,32.942036,-97.322626,0.8,street_center,,"Keller Hicks Rd","Fort Worth",TX,"Tarrant County",76177,US
3910,"2800 BLOCK  LACKLAND RD","2800 LACKLAND RD","Fort Worth",TX,32.733974,-97.434591,1,range_interpolation,2800,"Lackland Rd","Fort Worth",TX,"Tarrant County",76116,US
3911,"2800 BLOCK  LADONA DR","2800 LADONA DR","Fort Worth",TX,32.658658,-97.360757,1,range_interpolation,2800,"Ladona Dr","Fort Worth",TX,"Tarrant County",76133,US
3912,"2800 BLOCK  LANA CIR","2800 LANA CIR","Fort Worth",TX,32.647386,-97.282872,1,range_interpolation,2800,"Lana Cir","Fort Worth",TX,"Tarrant County",76140,US
3913,"2800 BLOCK  LANGSTON ST","2800 LANGSTON ST","Fort Worth",TX,32.717921,-97.252759,1,range_interpolation,2800,"Langston St","Fort Worth",TX,"Tarrant County",76105,US
3914,"2800 BLOCK  LARKIN AVE","2800 LARKIN AVE","Fort Worth",TX,32.665292,-97.357706,1,range_interpolation,2800,"Larkin Ave","Fort Worth",TX,"Tarrant County",76133,US
3915,"2800 BLOCK  LAS VEGAS TRL","2800 LAS VEGAS TRL","Fort Worth",TX,32.735588,-97.466759,1,range_interpolation,2800,"Las Vegas Trl","Fort Worth",TX,"Tarrant County",76116,US
3916,"2800 BLOCK  LAWNWOOD ST","2800 LAWNWOOD ST","Fort Worth",TX,32.76111,-97.306446,1,range_interpolation,2800,"Lawnwood St","Fort Worth",TX,"Tarrant County",76111,US
3917,"2800 BLOCK  LEE AVE","2800 LEE AVE","Fort Worth",TX,32.795161,-97.354976,1,range_interpolation,2800,"Lee Ave","Fort Worth",TX,"Tarrant County",76106,US
3918,"2800 BLOCK  LEITH AVE","2800 LEITH AVE","Fort Worth",TX,32.670698,-97.357618,1,range_interpolation,2800,"Leith Ave","Fort Worth",TX,"Tarrant County",76133,US
3919,"2800 BLOCK  LIPSCOMB ST","2800 LIPSCOMB ST","Fort Worth",TX,32.711198,-97.334224,1,range_interpolation,2800,"Lipscomb St","Fort Worth",TX,"Tarrant County",76110,US
3920,"2800 BLOCK  LIVINGSTON AVE","2800 LIVINGSTON AVE","Fort Worth",TX,32.711067,-97.347026,1,range_interpolation,2800,"Livingston Ave","Fort Worth",TX,"Tarrant County",76110,US
3921,"2800 BLOCK  LOVE CHAPEL CT","2800 LOVE CHAPEL CT","Fort Worth",TX,32.717798,-97.231958,1,range_interpolation,2800,"Love Chapel Ct","Fort Worth",TX,"Tarrant County",76119,US
3922,"2800 BLOCK  LOVING AVE","2800 LOVING AVE","Fort Worth",TX,32.795264,-97.366,1,range_interpolation,2800,"Loving Ave","Fort Worth",TX,"Tarrant County",76106,US
3923,"2800 BLOCK  LUBBOCK AVE","2800 LUBBOCK AVE","Fort Worth",TX,32.71112,-97.356161,1,range_interpolation,2800,"Lubbock Ave","Fort Worth",TX,"Tarrant County",76109,US
3924,"2800 BLOCK  LULU ST","2800 LULU ST","Fort Worth",TX,32.795042,-97.333582,1,range_interpolation,2800,"Lulu St","Fort Worth",TX,"Tarrant County",76106,US
3925,"2800 BLOCK  MAEGEN CIR","2800 MAEGEN CIR","Fort Worth",TX,32.740025,-97.183746,0.8,range_interpolation,2800,"Maegen Cir","Fort Worth",TX,"Tarrant County",76112,US
3926,"2800 BLOCK  MAJOR ST","2800 MAJOR ST","Fort Worth",TX,32.739378,-97.208894,1,range_interpolation,2800,"Major St","Fort Worth",TX,"Tarrant County",76112,US
3927,"2800 BLOCK  MANSFIELD HWY","2800 MANSFIELD HWY","Fort Worth",TX,32.710284,-97.300598,1,range_interpolation,2800,"Mansfield Hwy","Fort Worth",TX,"Tarrant County",76119,US
3928,"2800 BLOCK  MAPLE CREEK DR","2800 MAPLE CREEK DR","Fort Worth",TX,32.681066,-97.250948,0.8,street_center,,"E Willow Dr","Fort Worth",TX,"Tarrant County",76119,US
3929,"2800 BLOCK  MARQUITA DR","2800 MARQUITA DR","Fort Worth",TX,32.733836,-97.443461,1,range_interpolation,2800,"Marquita Dr","Fort Worth",TX,"Tarrant County",76116,US
3930,"2800 BLOCK  MARTIN LUTHER KING FWY","2800 MARTIN LUTHER KING FREEWAY","Fort Worth",TX,32.70773,-97.270929,0.8,street_center,,"Martin Luther King Jr Fwy","Fort Worth",TX,"Tarrant County",76119,US
3931,"2800 BLOCK  MARTIN LYDON AVE","2800 MARTIN LYDON AVE","Fort Worth",TX,32.675573,-97.357599,1,range_interpolation,2800,"Martin Lydon Ave","Fort Worth",TX,"Tarrant County",76133,US
3932,"2800 BLOCK  MAY ST","2800 MAY ST","Fort Worth",TX,32.711179,-97.329033,1,range_interpolation,2800,"May St","Fort Worth",TX,"Tarrant County",76110,US
3933,"2800 BLOCK  MEADOW RIDGE DR","2800 MEADOW RIDGE DR","Fort Worth",TX,32.637739,-97.362532,1,range_interpolation,2800,"Meadow Ridge Dr","Fort Worth",TX,"Tarrant County",76133,US
3934,"2800 BLOCK  MEADOWBROOK DR","2800 MEADOWBROOK DR","Fort Worth",TX,32.743591,-97.285666,1,range_interpolation,2800,"Meadowbrook Dr","Fort Worth",TX,"Tarrant County",76103,US
3935,"2800 BLOCK  MERRICK ST","2800 MERRICK ST","Fort Worth",TX,32.732458,-97.398738,1,range_interpolation,2800,"Merrick St","Fort Worth",TX,"Tarrant County",76107,US
3936,"2800 BLOCK  MERRIMAC ST","2800 MERRIMAC ST","Fort Worth",TX,32.753733,-97.357333,1,range_interpolation,2800,"Merrimac St","Fort Worth",TX,"Tarrant County",76107,US
3937,"2800 BLOCK  MILAM ST","2800 MILAM ST","Fort Worth",TX,32.739404,-97.211216,1,range_interpolation,2800,"Milam St","Fort Worth",TX,"Tarrant County",76112,US
3938,"2800 BLOCK  MILLER AVE","2800 MILLER AVE","Fort Worth",TX,32.717965,-97.263012,1,range_interpolation,2800,"Miller Ave","Fort Worth",TX,"Tarrant County",76105,US
3939,"2800 BLOCK  MIMS ST","2800 MIMS ST","Fort Worth",TX,32.739353,-97.207479,1,range_interpolation,2800,"Mims St","Fort Worth",TX,"Tarrant County",76112,US
3940,"2800 BLOCK  MISSISSIPPI AVE","2800 MISSISSIPPI AVE","Fort Worth",TX,32.711151,-97.312586,1,range_interpolation,2800,"Mississippi Ave","Fort Worth",TX,"Tarrant County",76104,US
3941,"2800 BLOCK  MORTON ST","2800 MORTON ST","Fort Worth",TX,32.74909,-97.356488,1,range_interpolation,2800,"Morton St","Fort Worth",TX,"Tarrant County",76107,US
3942,"2800 BLOCK  MUSKRAT DR","2800 MUSKRAT DR","Fort Worth",TX,32.949901,-97.300162,1,range_interpolation,2800,"Muskrat Dr",Keller,TX,"Tarrant County",76244,US
3943,"2800 BLOCK  NEW YORK AVE","2800 NEW YORK AVE","Fort Worth",TX,32.711128,-97.315761,1,range_interpolation,2800,"New York Ave","Fort Worth",TX,"Tarrant County",76104,US
3944,"2800 BLOCK  NOBLE AVE","2800 NOBLE AVE","Fort Worth",TX,32.770104,-97.305938,1,range_interpolation,2800,"Noble Ave","Fort Worth",TX,"Tarrant County",76111,US
3945,"2800 BLOCK  NORTH FWY SR NB","2800 NORTH FREEWAY SERVICE ROAD","Fort Worth",TX,32.795042,-97.319248,1,range_interpolation,2800,"North Fwy","Fort Worth",TX,"Tarrant County",76111,US
3946,"2800 BLOCK  NORTHEAST LOOP 820 FWY","2800 NORTHEAST LOOP 820 FREEWAY","Fort Worth",TX,32.827022,-97.381754,0.8,street_center,,"NW Loop 820","Fort Worth",TX,"Tarrant County",76106,US
3947,"2800 BLOCK  NORTHWEST LOOP 820 FWY","2800 NORTHWEST LOOP 820 FREEWAY","Fort Worth",TX,32.824122,-97.392065,1,range_interpolation,2800,"NW Loop 820","Fort Worth",TX,"Tarrant County",76179,US
3948,"2800 BLOCK  NORTHWEST LOOP 820 FWY E","2800 NORTHWEST LOOP 820 FREEWAY E","Fort Worth",TX,32.824122,-97.392065,1,range_interpolation,2800,"NW Loop 820","Fort Worth",TX,"Tarrant County",76179,US
3949,"2800 BLOCK  OSCAR AVE","2800 OSCAR AVE","Fort Worth",TX,32.795033,-97.331359,1,range_interpolation,2800,"Oscar Ave","Fort Worth",TX,"Tarrant County",76106,US
3950,"2800 BLOCK  PARMER AVE","2800 PARMER AVE","Fort Worth",TX,32.711278,-97.356896,1,range_interpolation,2800,"Parmer Ave","Fort Worth",TX,"Tarrant County",76109,US
3951,"2800 BLOCK  PATINO RD","2800 PATINO RD","Fort Worth",TX,32.738599,-97.189876,1,range_interpolation,2800,"Patino Rd","Fort Worth",TX,"Tarrant County",76112,US
3952,"2800 BLOCK  PECOS ST","2800 PECOS ST","Fort Worth",TX,32.688649,-97.289503,1,range_interpolation,2800,"Pecos St","Fort Worth",TX,"Tarrant County",76119,US
3953,"2800 BLOCK  PIONEER ST","2800 PIONEER ST","Fort Worth",TX,32.689511,-97.288951,1,range_interpolation,2800,"Pioneer St","Fort Worth",TX,"Tarrant County",76119,US
3954,"2800 BLOCK  PLUMWOOD ST","2800 PLUMWOOD ST","Fort Worth",TX,32.771999,-97.306748,1,range_interpolation,2800,"Plumwood St","Fort Worth",TX,"Tarrant County",76111,US
3955,"2800 BLOCK  PORTALES DR","2800 PORTALES DR","Fort Worth",TX,32.732799,-97.472031,1,range_interpolation,2800,"Portales Dr","Fort Worth",TX,"Tarrant County",76116,US
3956,"2800 BLOCK  PRIMROSE AVE","2800 PRIMROSE AVE","Fort Worth",TX,32.781669,-97.305348,1,range_interpolation,2800,"Primrose Ave","Fort Worth",TX,"Tarrant County",76111,US
3957,"2800 BLOCK  PROSPECT AVE","2800 PROSPECT AVE","Fort Worth",TX,32.795123,-97.356134,1,range_interpolation,2800,"Prospect Ave","Fort Worth",TX,"Tarrant County",76106,US
3958,"2800 BLOCK  PUTNAM ST","2800 PUTNAM ST","Fort Worth",TX,32.739558,-97.228086,1,range_interpolation,2800,"Putnam St","Fort Worth",TX,"Tarrant County",76112,US
3959,"2800 BLOCK  QUAIL RD","2800 QUAIL RD","Fort Worth",TX,32.717692,-97.217773,0.8,range_interpolation,2800,"Quail Rd","Fort Worth",TX,"Tarrant County",76119,US
3960,"2800 BLOCK  RACE ST","2800 RACE ST","Fort Worth",TX,32.772992,-97.306361,1,range_interpolation,2800,"Race St","Fort Worth",TX,"Tarrant County",76111,US
3961,"2800 BLOCK  RANDALL WAY","2800 RANDALL WAY","Fort Worth",TX,32.734928,-97.473978,1,range_interpolation,2800,"Randall Way","Fort Worth",TX,"Tarrant County",76116,US
3962,"2800 BLOCK  RENAISSANCE SQ","2800 RENAISSANCE SQ","Fort Worth",TX,32.754548,-97.167582,0.8,street_center,,"Renaissance Ln","Fort Worth",TX,"Tarrant County",76120,US
